loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
97,143,10,17,0,5415
61,187,7,19,1,5416
-130,89,10,15,0,5417
0,0,2,0,1,5418
75,175,1,19,1,5419
0,0,3,0,1,5420
77,72,3,10,1,5421
-40,255,0,25,0,5422
84,242,10,25,0,5423
100,117,10,15,0,5424
0,0,4,0,1,5425
175,158,7,23,1,5426
-8,4,5,0,1,5427
205,136,0,24,0,5428
0,0,4,0,1,5429
-150,6,9,15,1,5430
167,140,9,21,0,5431
-87,26,2,9,1,5432
95,245,0,26,0,5433
178,184,6,25,0,5434
22,85,11,8,0,5435
-128,149,4,19,1,5436
-1,9,11,0,1,5437
116,86,4,14,0,5438
0,0,9,0,0,5439
-138,3,6,13,1,5440
-148,114,6,18,0,5441
115,19,2,11,1,5442
0,0,0,0,1,5443
48,67,6,8,1,5444
-38,19,9,4,0,5445
0,0,6,0,1,5446
0,0,11,0,0,5447
177,118,7,21,1,5448
23,66,8,6,0,5449
97,231,6,25,0,5450
138,138,9,19,0,5451
0,219,5,21,1,5452
205,129,4,24,0,5453
69,190,9,20,0,5454
84,176,1,19,1,5455
-145,-23,9,14,1,5456
147,128,3,19,1,5457
59,143,4,15,0,5458
92,0,11,9,1,5459
-146,126,5,19,1,5460
32,200,1,20,0,5461
-179,30,6,18,0,5462
91,19,2,9,0,5463
-5,63,9,6,0,5464
0,0,9,0,0,5465
89,40,5,9,0,5466
0,157,5,15,1,5467
0,0,9,0,0,5468
3,93,0,9,1,5469
209,-6,0,20,0,5470
-2,212,0,21,1,5471
0,0,9,0,1,5472
59,38,11,7,1,5473
-56,162,9,17,1,5474
130,133,0,18,0,5475
174,158,6,23,1,5476
10,-1,11,1,0,5477
49,54,10,7,0,5478
0,0,5,0,1,5479
-154,87,2,17,1,5480
-8,37,5,3,1,5481
-11,247,0,24,0,5482
123,115,7,16,1,5483
125,77,5,14,0,5484
170,17,7,17,1,5485
80,120,11,14,1,5486
0,0,6,0,0,5487
179,3,10,17,1,5488
154,1,0,15,0,5489
0,0,2,0,0,5490
-201,178,7,26,1,5491
201,143,2,24,0,5492
148,0,3,14,0,5493
15,22,6,2,1,5494
2,91,4,9,0,5495
181,175,7,25,0,5496
-67,246,4,25,0,5497
0,0,5,0,0,5498
18,189,6,18,1,5499
159,83,5,17,0,5500
-29,69,2,7,1,5501
-147,33,3,15,1,5502
78,75,3,10,0,5503
-31,178,7,18,0,5504
-166,77,3,18,0,5505
103,143,5,17,1,5506
-84,201,11,21,0,5507
0,0,3,0,1,5508
-133,176,3,22,0,5509
225,87,5,24,1,5510
0,0,5,0,0,5511
-171,192,9,25,0,5512
-143,82,11,16,0,5513
155,160,11,22,1,5514
40,58,4,7,0,5515
154,-14,6,15,0,5516
-194,5,10,19,1,5517
-116,113,0,16,0,5518
0,0,9,0,0,5519
163,137,5,21,0,5520
-138,56,6,14,0,5521
-206,-4,6,20,1,5522
-196,170,4,25,0,5523
13,53,6,5,1,5524
0,0,0,0,1,5525
176,189,4,25,1,5526
2,15,2,1,1,5527
0,0,11,0,1,5528
108,64,10,12,0,5529
46,87,7,9,0,5530
172,-6,1,17,1,5531
1,175,0,17,0,5532
-105,143,6,17,1,5533
152,-11,4,15,0,5534
-152,162,1,22,0,5535
-61,171,0,18,0,5536
94,231,7,24,1,5537
0,0,0,0,0,5538
220,129,11,25,0,5539
118,-2,0,11,1,5540
-38,71,8,8,1,5541
-168,200,2,26,1,5542
-135,115,1,17,1,5543
-11,199,11,19,0,5544
174,179,0,24,0,5545
85,138,0,16,1,5546
-186,169,0,25,1,5547
-128,160,5,20,1,5548
0,0,4,0,1,5549
136,46,10,14,0,5550
-168,194,3,25,1,5551
-168,205,3,26,1,5552
0,0,10,0,1,5553
-235,61,8,24,0,5554
0,0,2,0,0,5555
121,168,6,20,1,5556
0,0,2,0,1,5557
58,89,7,10,0,5558
-5,227,3,22,0,5559
0,0,4,0,1,5560
37,247,2,24,0,5561
186,181,6,25,0,5562
59,69,3,9,1,5563
105,225,3,24,0,5564
51,239,1,24,0,5565
0,0,10,0,0,5566
0,0,0,0,1,5567
-12,63,7,6,1,5568
-8,247,0,24,0,5569
-164,139,10,21,0,5570
-171,0,6,17,1,5571
-166,161,6,23,1,5572
-59,160,5,17,1,5573
117,192,4,22,0,5574
-163,213,1,26,0,5575
0,0,5,0,1,5576
0,0,11,0,1,5577
108,22,1,11,1,5578
-105,167,2,19,0,5579
-182,84,10,20,0,5580
0,0,11,0,1,5581
-128,55,8,13,0,5582
-117,18,6,11,1,5583
118,14,2,11,1,5584
167,61,7,17,0,5585
0,0,9,0,1,5586
30,200,8,20,1,5587
67,132,5,14,0,5588
-136,-2,10,13,0,5589
-57,25,9,6,1,5590
119,85,10,14,0,5591
149,-3,1,14,1,5592
-30,198,7,20,1,5593
-75,153,7,17,0,5594
0,0,2,0,1,5595
0,0,11,0,0,5596
10,179,3,17,1,5597
89,3,2,8,0,5598
-89,105,10,13,1,5599
0,0,10,0,1,5600
138,66,8,15,0,5601
-41,89,3,9,0,5602
0,0,9,0,1,5603
-169,125,0,21,0,5604
-105,140,0,17,1,5605
-142,9,4,14,0,5606
130,-18,10,13,0,5607
0,0,3,0,0,5608
0,0,10,0,1,5609
23,12,0,2,0,5610
-164,138,6,21,1,5611
-174,39,4,17,0,5612
133,112,1,17,0,5613
-71,219,5,23,1,5614
-80,224,9,23,0,5615
17,19,3,2,0,5616
202,149,10,25,0,5617
0,0,0,0,1,5618
133,-9,11,13,0,5619
172,199,3,26,0,5620
-6,15,0,1,1,5621
-158,94,5,18,0,5622
166,145,11,22,1,5623
-109,219,0,24,0,5624
-120,127,5,17,0,5625
-44,13,11,4,0,5626
224,93,0,24,0,5627
0,0,0,0,0,5628
0,0,3,0,1,5629
0,0,2,0,1,5630
0,0,4,0,1,5631
21,6,5,2,0,5632
89,188,1,20,1,5633
-204,46,7,20,0,5634
62,36,7,7,0,5635
128,110,9,16,0,5636
1,63,0,6,0,5637
-48,188,9,19,0,5638
-73,179,6,19,0,5639
52,138,3,14,0,5640
61,104,5,12,1,5641
-139,55,0,14,0,5642
17,44,3,4,0,5643
-159,39,5,16,0,5644
80,132,5,15,0,5645
0,0,5,0,1,5646
-107,15,6,10,1,5647
102,227,1,24,0,5648
-226,28,0,22,1,5649
-123,148,9,19,1,5650
-140,112,8,17,0,5651
169,51,4,17,0,5652
206,1,0,20,1,5653
0,0,3,0,0,5654
-141,74,4,15,0,5655
0,0,7,0,0,5656
188,-8,7,18,0,5657
-107,154,11,18,1,5658
-157,39,7,16,0,5659
121,175,7,21,1,5660
-202,195,0,28,0,5661
0,0,3,0,1,5662
-128,135,2,18,1,5663
82,178,0,19,1,5664
29,48,8,5,1,5665
-78,113,8,13,0,5666
-210,-32,2,21,0,5667
13,192,10,19,0,5668
-179,190,2,26,1,5669
-171,169,1,24,0,5670
64,30,5,7,0,5671
-69,137,1,15,0,5672
86,206,10,22,0,5673
0,0,8,0,1,5674
-98,108,9,14,1,5675
-112,15,10,11,1,5676
94,227,9,24,0,5677
-82,30,8,8,0,5678
11,99,4,9,0,5679
-195,187,2,27,1,5680
51,67,2,8,0,5681
-152,108,4,18,1,5682
-126,187,6,22,1,5683
0,0,11,0,1,5684
-133,170,9,21,1,5685
169,5,5,16,0,5686
225,105,7,24,0,5687
1,61,10,6,0,5688
78,209,0,22,0,5689
2,50,3,5,0,5690
212,124,2,24,0,5691
87,28,6,9,0,5692
116,135,1,17,0,5693
0,0,6,0,0,5694
240,31,4,24,0,5695
-8,118,10,11,0,5696
179,-8,2,17,0,5697
148,133,6,19,0,5698
85,171,7,19,1,5699
-133,85,5,15,0,5700
155,62,0,16,0,5701
16,94,1,9,0,5702
214,137,0,25,1,5703
100,178,1,20,0,5704
-166,47,2,17,0,5705
-168,-18,10,16,0,5706
-4,61,1,6,1,5707
15,160,8,16,0,5708
-59,106,5,12,0,5709
131,173,3,21,1,5710
126,-23,4,12,0,5711
140,214,7,25,1,5712
-232,45,6,23,1,5713
110,231,0,25,0,5714
-184,212,0,28,0,5715
85,112,1,14,0,5716
-240,-9,4,24,1,5717
69,22,2,7,1,5718
-131,95,11,16,1,5719
-29,84,0,8,1,5720
31,26,0,4,0,5721
-21,66,4,6,0,5722
113,143,8,18,0,5723
131,145,8,19,0,5724
111,159,5,19,0,5725
0,0,9,0,0,5726
110,116,0,15,0,5727
-23,63,1,6,0,5728
189,153,1,24,0,5729
79,135,0,15,0,5730
-144,242,7,28,0,5731
-181,7,6,18,0,5732
-123,214,4,24,0,5733
0,0,10,0,0,5734
117,138,3,18,0,5735
-111,135,7,17,0,5736
-194,5,10,19,1,5737
82,85,3,11,1,5738
6,14,5,1,1,5739
0,0,8,0,0,5740
-46,63,4,7,0,5741
-8,197,5,19,0,5742
-115,231,1,25,1,5743
190,10,9,19,1,5744
6,116,9,11,1,5745
95,127,2,15,0,5746
98,76,1,12,1,5747
-18,129,0,13,0,5748
-122,143,5,18,0,5749
168,7,1,16,0,5750
64,150,1,16,0,5751
57,163,6,17,1,5752
182,2,0,18,0,5753
-150,241,0,28,0,5754
0,0,7,0,0,5755
-150,219,5,26,1,5756
92,229,10,24,0,5757
155,201,1,25,0,5758
-87,93,7,12,1,5759
16,257,3,25,1,5760
21,82,5,8,1,5761
-109,124,6,16,0,5762
0,0,2,0,1,5763
156,51,10,16,0,5764
-25,130,1,13,0,5765
-215,141,2,25,0,5766
-63,17,5,6,1,5767
129,216,7,25,0,5768
-2,14,0,1,1,5769
0,1,8,0,0,5770
7,209,11,20,0,5771
0,0,2,0,0,5772
64,155,6,16,1,5773
0,0,10,0,0,5774
228,0,4,22,0,5775
-94,9,2,9,0,5776
106,252,0,27,0,5777
72,142,0,15,0,5778
-48,66,4,8,0,5779
0,0,6,0,1,5780
-25,81,4,8,0,5781
-195,148,5,24,1,5782
0,0,6,0,0,5783
159,97,7,18,0,5784
-143,280,0,31,0,5785
0,0,7,0,0,5786
-138,213,9,25,0,5787
100,42,3,10,1,5788
0,0,8,0,1,5789
-141,-8,6,14,0,5790
-156,113,1,19,0,5791
-101,263,1,28,0,5792
0,0,3,0,1,5793
160,63,5,17,1,5794
-234,132,6,26,1,5795
-154,189,5,24,0,5796
-116,105,11,15,0,5797
58,203,0,21,0,5798
-128,85,0,15,0,5799
-4,70,5,7,0,5800
-143,123,8,18,0,5801
-4,74,3,7,1,5802
149,74,7,16,0,5803
0,0,9,0,1,5804
36,155,3,15,1,5805
0,0,10,0,0,5806
-155,195,0,24,0,5807
202,169,3,26,0,5808
-242,21,2,24,0,5809
154,55,2,16,0,5810
-166,187,6,25,1,5811
-77,125,0,14,1,5812
140,-36,11,14,1,5813
4,28,3,2,0,5814
-161,202,9,25,1,5815
0,0,0,0,1,5816
106,63,1,12,1,5817
-15,26,2,3,0,5818
78,101,9,12,1,5819
-81,171,4,18,0,5820
79,116,10,14,0,5821
-225,130,9,25,0,5822
-183,186,0,26,0,5823
108,225,7,24,1,5824
0,0,6,0,1,5825
123,154,0,19,0,5826
187,181,6,26,1,5827
54,12,0,5,0,5828
0,0,7,0,0,5829
85,114,0,14,0,5830
56,137,3,14,0,5831
138,78,0,15,1,5832
158,0,7,15,1,5833
0,0,3,0,0,5834
0,0,7,0,0,5835
-135,158,6,20,0,5836
-13,0,4,1,1,5837
160,47,2,16,1,5838
-3,189,7,18,1,5839
-161,186,10,24,1,5840
40,64,6,7,1,5841
0,0,6,0,1,5842
-207,128,0,24,0,5843
-175,186,2,25,0,5844
-26,11,2,2,0,5845
-84,48,4,9,1,5846
0,0,0,0,1,5847
0,0,9,0,1,5848
-153,97,9,18,0,5849
-71,154,8,16,0,5850
51,261,4,26,0,5851
166,20,6,16,0,5852
179,207,6,27,0,5853
0,0,0,0,1,5854
158,202,1,25,0,5855
13,9,2,1,0,5856
-130,38,10,13,0,5857
77,8,10,7,1,5858
190,175,0,25,0,5859
0,0,0,0,1,5860
32,51,0,6,0,5861
-14,265,11,26,1,5862
151,214,0,26,0,5863
0,0,9,0,0,5864
0,0,0,0,0,5865
-177,238,0,29,0,5866
-13,4,3,1,1,5867
-230,71,3,24,1,5868
39,76,7,8,0,5869
-12,205,11,20,0,5870
63,143,8,15,0,5871
-139,227,0,26,0,5872
-2,80,1,8,1,5873
44,56,5,7,1,5874
138,113,4,17,1,5875
226,-3,5,22,0,5876
209,206,0,29,0,5877
0,0,3,0,0,5878
42,100,7,10,1,5879
69,242,1,25,0,5880
49,144,6,15,1,5881
-119,89,4,14,0,5882
10,5,8,1,1,5883
-182,222,1,28,0,5884
-143,198,10,24,0,5885
-56,132,11,14,1,5886
-79,242,8,25,0,5887
-73,237,1,24,0,5888
-61,165,5,17,0,5889
0,0,5,0,0,5890
-76,242,7,25,0,5891
-64,20,0,6,0,5892
-170,-22,5,17,0,5893
144,120,11,18,1,5894
108,114,2,15,0,5895
-196,-16,11,19,1,5896
0,0,3,0,1,5897
0,0,8,0,1,5898
117,149,10,18,0,5899
0,0,2,0,0,5900
176,194,7,26,0,5901
133,26,2,13,1,5902
112,174,9,20,1,5903
128,212,1,24,0,5904
-128,0,6,12,1,5905
0,0,2,0,1,5906
24,146,1,14,1,5907
-132,120,11,17,0,5908
0,0,7,0,1,5909
3,35,9,3,0,5910
240,-11,4,24,1,5911
-106,60,8,12,1,5912
0,0,3,0,1,5913
-186,153,1,24,0,5914
-149,192,3,24,1,5915
187,12,4,18,0,5916
0,0,0,0,0,5917
-231,-21,3,23,1,5918
0,0,9,0,0,5919
95,201,0,22,1,5920
29,141,2,14,0,5921
-88,40,1,9,1,5922
-207,127,4,24,1,5923
0,0,6,0,1,5924
102,171,10,19,0,5925
10,93,2,9,0,5926
7,116,7,11,1,5927
121,147,2,19,0,5928
91,150,4,17,0,5929
0,0,7,0,1,5930
-75,19,9,7,1,5931
-46,66,4,8,0,5932
-39,255,2,25,1,5933
0,0,7,0,0,5934
11,102,3,10,1,5935
0,0,6,0,1,5936
81,203,10,21,1,5937
24,22,10,3,0,5938
167,28,9,16,0,5939
34,339,0,34,0,5940
-15,0,7,1,1,5941
84,28,1,8,0,5942
64,97,9,11,1,5943
194,28,1,19,1,5944
0,0,8,0,0,5945
-52,201,2,20,0,5946
233,89,7,24,1,5947
-31,173,8,17,0,5948
-26,125,9,12,1,5949
-105,148,10,18,1,5950
128,240,10,27,1,5951
3,36,3,3,1,5952
-206,-2,11,20,0,5953
-124,42,5,13,0,5954
0,0,11,0,0,5955
97,80,1,12,1,5956
-99,114,7,15,1,5957
159,119,7,19,0,5958
-54,208,3,21,0,5959
5,66,9,6,0,5960
51,26,6,5,1,5961
29,30,0,4,0,5962
-58,55,10,7,0,5963
-177,168,1,24,1,5964
-177,-23,8,17,0,5965
-166,97,8,19,0,5966
-107,188,7,21,0,5967
0,0,11,0,1,5968
-112,18,4,11,0,5969
32,120,9,12,1,5970
81,133,6,15,1,5971
-113,128,6,17,1,5972
2,20,3,2,1,5973
-41,63,10,7,1,5974
-105,7,5,10,0,5975
-205,-13,10,20,0,5976
174,191,9,25,0,5977
154,91,6,17,1,5978
-41,6,1,4,1,5979
156,153,3,21,0,5980
123,123,2,17,1,5981
-105,135,8,17,1,5982
-100,170,6,19,1,5983
-5,248,7,24,0,5984
92,25,0,9,0,5985
0,0,0,0,0,5986
20,104,7,10,1,5987
-223,120,8,25,1,5988
-45,96,6,10,0,5989
0,0,6,0,1,5990
179,192,0,26,0,5991
0,0,8,0,0,5992
-125,219,9,25,0,5993
144,209,1,25,0,5994
54,127,0,13,1,5995
156,12,10,15,0,5996
0,0,9,0,1,5997
43,186,9,19,0,5998
-98,30,1,10,0,5999
-191,160,11,24,1,6000
110,-36,1,11,0,6001
121,166,4,20,1,6002
-139,108,11,17,0,6003
156,123,0,19,1,6004
-212,151,8,26,1,6005
184,94,4,20,1,6006
-1,91,9,9,1,6007
204,135,0,24,0,6008
0,0,5,0,1,6009
-141,178,2,22,0,6010
-64,254,5,26,0,6011
61,41,2,7,0,6012
-139,47,6,14,1,6013
0,0,9,0,1,6014
-184,209,3,27,0,6015
-79,159,3,17,1,6016
102,184,7,21,1,6017
0,0,3,0,0,6018
0,0,4,0,1,6019
0,0,7,0,1,6020
0,0,0,0,1,6021
20,11,6,2,0,6022
0,0,11,0,1,6023
0,0,3,0,0,6024
-202,28,0,20,1,6025
-31,247,0,24,1,6026
20,9,4,2,1,6027
-146,-31,3,14,0,6028
172,51,9,17,1,6029
32,61,0,6,1,6030
-152,127,8,19,0,6031
-138,127,8,18,0,6032
-18,71,8,7,0,6033
-158,61,8,16,1,6034
-174,0,2,17,0,6035
80,167,0,18,1,6036
-182,171,1,24,0,6037
199,-9,8,19,1,6038
0,0,7,0,0,6039
55,31,2,6,1,6040
7,57,9,5,0,6041
-71,4,7,7,1,6042
-28,266,5,26,1,6043
0,0,3,0,1,6044
0,0,6,0,1,6045
42,172,11,17,0,6046
0,81,1,8,1,6047
58,566,0,56,0,6048
31,259,0,26,1,6049
113,55,5,12,0,6050
-156,8,6,15,1,6051
-164,41,9,16,0,6052
-2,247,0,24,0,6053
-101,175,5,20,0,6054
45,178,2,18,0,6055
107,51,9,11,1,6056
94,246,0,26,1,6057
21,97,7,9,0,6058
141,228,4,26,1,6059
-117,105,11,15,0,6060
4,1,5,0,1,6061
171,25,5,17,0,6062
-23,201,6,20,1,6063
77,76,8,10,1,6064
230,34,5,23,1,6065
184,85,1,20,1,6066
131,178,2,22,0,6067
0,0,1,0,1,6068
123,133,11,18,0,6069
95,249,2,26,0,6070
-48,77,0,9,0,6071
-13,265,2,26,0,6072
0,0,3,0,0,6073
-24,14,0,2,0,6074
149,5,0,14,0,6075
-170,171,3,24,0,6076
-155,-6,6,15,1,6077
0,0,1,0,0,6078
-32,88,4,9,1,6079
-103,135,0,16,1,6080
-1,0,9,0,1,6081
0,0,3,0,1,6082
0,0,4,0,1,6083
-113,0,2,11,0,6084
0,0,6,0,1,6085
0,0,0,0,1,6086
85,242,3,25,0,6087
0,0,9,0,1,6088
-114,80,8,13,0,6089
0,0,4,0,1,6090
0,0,1,0,0,6091
-51,64,0,8,0,6092
-70,121,7,13,1,6093
-75,162,2,17,0,6094
102,112,5,15,1,6095
-31,58,5,6,1,6096
106,173,2,20,1,6097
0,0,0,0,1,6098
79,95,3,12,0,6099
89,183,2,20,0,6100
164,201,5,25,1,6101
6,11,11,1,1,6102
-100,236,3,25,1,6103
144,0,2,14,0,6104
-106,72,2,12,1,6105
-130,35,9,13,0,6106
57,268,3,27,0,6107
0,0,3,0,1,6108
-30,197,10,19,1,6109
0,0,11,0,0,6110
0,0,0,0,0,6111
0,0,4,0,1,6112
138,390,0,41,0,6113
148,8,4,14,0,6114
65,190,2,20,1,6115
0,0,0,0,0,6116
-117,70,10,13,1,6117
92,146,2,17,0,6118
-10,154,4,15,1,6119
0,0,10,0,0,6120
0,0,5,0,1,6121
0,0,5,0,1,6122
-197,89,4,21,0,6123
209,149,4,25,1,6124
0,0,5,0,0,6125
205,26,7,20,1,6126
-231,-4,0,23,1,6127
-155,242,4,28,0,6128
-28,137,5,13,0,6129
81,142,2,16,0,6130
187,76,0,20,1,6131
133,122,9,18,1,6132
149,214,10,26,0,6133
-136,219,10,25,0,6134
200,-8,4,20,0,6135
194,12,2,19,1,6136
121,14,0,12,1,6137
-233,8,3,23,0,6138
0,0,10,0,0,6139
117,91,10,14,1,6140
138,-5,10,13,1,6141
0,0,7,0,0,6142
118,219,6,24,1,6143
0,0,7,0,1,6144
-123,52,5,13,1,6145
56,100,2,11,0,6146
0,214,11,21,0,6147
-15,4,2,1,1,6148
163,23,0,16,1,6149
12,83,1,8,1,6150
-130,-6,5,13,0,6151
238,53,2,24,0,6152
47,236,11,24,0,6153
-118,158,9,19,0,6154
163,137,8,21,1,6155
0,0,7,0,1,6156
0,0,1,0,1,6157
29,50,3,5,0,6158
0,0,7,0,1,6159
0,0,1,0,0,6160
181,173,1,25,1,6161
189,386,0,42,0,6162
-75,80,11,10,1,6163
-159,61,0,17,0,6164
-220,140,0,26,0,6165
0,0,10,0,1,6166
-19,-5,0,1,1,6167
80,63,1,10,1,6168
0,0,0,0,1,6169
11,146,7,14,0,6170
6,25,5,2,1,6171
0,0,2,0,1,6172
38,78,3,8,0,6173
8,248,2,24,0,6174
169,191,2,25,0,6175
154,96,6,18,0,6176
95,153,8,18,1,6177
124,140,5,18,0,6178
143,209,7,25,0,6179
-107,153,1,18,1,6180
163,-3,9,16,0,6181
-133,-26,9,13,0,6182
113,7,9,11,1,6183
-212,74,11,22,1,6184
-216,145,9,26,0,6185
0,0,5,0,0,6186
-90,140,10,16,0,6187
103,20,0,10,0,6188
0,69,11,6,1,6189
-151,199,7,24,0,6190
-129,67,6,14,0,6191
-34,175,1,17,0,6192
-107,22,2,10,0,6193
-112,33,6,11,1,6194
59,72,3,9,0,6195
0,0,0,0,0,6196
0,0,3,0,0,6197
131,203,1,24,1,6198
194,31,4,19,0,6199
0,0,0,0,0,6200
121,179,4,21,1,6201
0,0,9,0,1,6202
1,31,8,3,0,6203
-63,261,11,26,1,6204
0,0,3,0,1,6205
125,132,0,18,1,6206
-232,28,8,23,1,6207
-104,169,0,19,1,6208
-13,235,1,23,1,6209
0,0,2,0,0,6210
161,189,4,24,1,6211
0,44,10,4,1,6212
-114,115,9,16,1,6213
-3,46,1,4,1,6214
-166,189,7,25,0,6215
207,154,1,25,0,6216
-126,219,0,25,0,6217
236,75,4,24,0,6218
15,48,1,5,0,6219
110,192,10,22,0,6220
-136,31,10,13,0,6221
-136,207,0,24,0,6222
-67,186,4,19,0,6223
0,0,0,0,0,6224
-154,197,11,25,0,6225
-10,35,6,3,0,6226
54,47,5,7,0,6227
0,0,10,0,1,6228
94,48,8,10,0,6229
0,0,7,0,1,6230
-246,-19,11,24,0,6231
-85,145,4,16,0,6232
17,56,10,5,1,6233
123,110,0,16,0,6234
166,5,1,16,0,6235
-119,190,11,22,1,6236
0,0,5,0,1,6237
-181,164,9,24,1,6238
172,164,5,23,1,6239
161,18,2,16,0,6240
0,0,0,0,1,6241
-191,173,0,25,0,6242
5,43,4,4,1,6243
16,72,1,7,1,6244
-113,191,11,22,1,6245
135,-39,10,14,1,6246
-70,57,2,9,1,6247
49,257,0,26,0,6248
94,238,3,25,1,6249
-116,110,3,15,0,6250
0,0,2,0,1,6251
0,0,5,0,1,6252
0,0,2,0,1,6253
-141,89,5,16,0,6254
-13,43,4,4,0,6255
0,0,11,0,0,6256
-132,141,0,19,0,6257
-64,26,8,6,0,6258
-103,68,4,12,0,6259
-146,12,5,14,0,6260
-18,144,5,14,0,6261
-182,137,3,22,0,6262
151,193,6,24,0,6263
184,13,0,18,0,6264
-111,157,6,19,1,6265
66,17,2,6,0,6266
214,176,6,27,0,6267
22,49,0,5,1,6268
0,88,1,8,0,6269
-94,258,0,27,1,6270
1,1,9,0,1,6271
-8,-1,6,0,1,6272
233,0,4,23,0,6273
0,0,7,0,0,6274
-169,198,7,26,1,6275
-143,224,11,26,0,6276
-10,0,6,1,1,6277
-107,143,11,17,0,6278
0,0,1,0,0,6279
32,178,3,18,1,6280
195,20,7,19,1,6281
-117,176,7,21,0,6282
5,87,9,8,0,6283
0,0,5,0,1,6284
103,-23,8,10,0,6285
41,30,5,5,0,6286
-200,166,0,25,0,6287
-156,36,8,16,0,6288
4,17,5,1,0,6289
91,255,2,27,0,6290
0,0,7,0,0,6291
-186,189,6,26,0,6292
-27,91,0,9,1,6293
136,115,11,17,0,6294
-166,15,2,16,0,6295
-1,74,11,7,1,6296
-207,651,0,68,0,6297
135,86,8,16,1,6298
0,0,6,0,1,6299
-94,0,2,9,0,6300
218,118,8,24,1,6301
0,0,8,0,1,6302
144,215,0,25,1,6303
146,41,4,15,0,6304
-86,212,4,22,0,6305
11,4,10,1,1,6306
162,-12,6,16,0,6307
-95,123,4,15,0,6308
204,130,1,24,1,6309
-30,120,5,12,1,6310
121,-5,0,12,1,6311
98,46,9,10,1,6312
144,135,3,19,0,6313
-32,244,10,24,0,6314
176,172,4,24,0,6315
4,194,10,19,1,6316
57,35,7,6,1,6317
62,42,7,7,0,6318
-112,158,0,19,1,6319
118,118,2,16,1,6320
0,0,1,0,0,6321
121,148,2,19,0,6322
141,131,3,19,1,6323
0,0,2,0,0,6324
18,15,0,2,1,6325
0,0,8,0,0,6326
12,72,0,7,1,6327
110,117,0,16,1,6328
36,211,3,21,0,6329
117,16,4,11,0,6330
98,250,8,26,0,6331
0,0,1,0,1,6332
103,192,2,21,0,6333
-244,-5,2,24,0,6334
-26,170,2,17,0,6335
24,17,0,2,0,6336
126,127,2,17,1,6337
-31,78,7,8,1,6338
83,241,3,25,0,6339
1,74,4,7,1,6340
117,233,5,26,1,6341
141,34,5,14,1,6342
-2,245,1,24,0,6343
-107,171,1,20,1,6344
186,9,0,18,1,6345
0,0,0,0,1,6346
100,250,10,26,0,6347
-3,66,2,6,1,6348
-13,7,6,1,1,6349
0,0,7,0,1,6350
-71,177,4,19,0,6351
1,46,4,4,1,6352
0,0,9,0,1,6353
211,-2,11,21,1,6354
-10,5,6,1,1,6355
6,134,1,13,1,6356
-5,220,5,22,0,6357
-77,247,4,25,0,6358
-106,166,5,19,0,6359
176,-5,6,17,1,6360
-156,43,7,16,0,6361
161,15,11,16,0,6362
6,2,9,0,1,6363
-2,0,8,0,1,6364
0,0,7,0,1,6365
-57,27,4,6,1,6366
18,215,5,21,1,6367
-33,47,9,5,0,6368
54,133,6,14,1,6369
167,55,6,17,0,6370
-111,160,2,19,0,6371
-19,91,3,9,0,6372
-60,28,10,6,1,6373
66,219,1,22,0,6374
-6,169,3,16,0,6375
0,0,1,0,0,6376
6,121,3,12,1,6377
117,125,3,17,0,6378
-48,281,4,28,1,6379
-71,19,3,7,0,6380
-49,-21,8,5,0,6381
-126,214,0,24,0,6382
-2,3,8,0,0,6383
67,18,0,6,1,6384
-141,66,8,15,1,6385
-117,186,0,21,0,6386
115,26,1,11,1,6387
164,-10,2,16,0,6388
9,1,1,0,1,6389
-12,166,6,16,0,6390
0,0,1,0,0,6391
2,320,8,32,0,6392
-128,222,2,25,1,6393
-197,38,2,20,0,6394
-44,0,0,4,0,6395
-16,247,7,24,0,6396
-116,-16,3,11,0,6397
0,0,9,0,1,6398
1,51,10,5,1,6399
-105,230,3,25,0,6400
18,141,2,14,1,6401
230,6,2,23,0,6402
125,123,4,17,0,6403
-48,26,4,5,1,6404
1,-8,1,0,1,6405
-125,213,4,24,0,6406
6,107,5,10,1,6407
163,87,10,18,1,6408
0,0,6,0,1,6409
197,169,1,25,0,6410
136,33,5,13,1,6411
117,189,6,22,0,6412
-154,-5,5,15,0,6413
0,0,9,0,0,6414
73,57,6,9,1,6415
-27,82,1,8,1,6416
0,0,9,0,1,6417
0,0,11,0,0,6418
158,-6,11,15,1,6419
0,0,3,0,1,6420
-122,110,6,16,0,6421
-214,151,0,26,1,6422
144,-19,5,14,0,6423
159,120,11,19,0,6424
7,151,3,15,0,6425
125,153,5,19,0,6426
-148,-16,7,14,0,6427
166,-8,1,16,0,6428
-123,135,5,18,0,6429
110,86,3,13,0,6430
130,228,2,26,1,6431
159,9,7,15,0,6432
-195,322,0,37,0,6433
-171,263,9,31,0,6434
113,133,10,17,1,6435
0,0,4,0,0,6436
103,158,2,18,0,6437
92,71,8,11,1,6438
179,14,9,17,1,6439
61,12,10,6,0,6440
171,3,4,17,0,6441
0,0,8,0,1,6442
0,0,10,0,1,6443
-138,246,9,28,1,6444
-119,216,11,24,1,6445
8,93,1,9,1,6446
-108,56,5,12,0,6447
-153,169,2,22,0,6448
130,12,5,13,1,6449
-152,0,0,15,0,6450
-187,56,5,19,0,6451
-234,72,8,24,1,6452
-126,-15,2,12,1,6453
